order_item_id,order_id,product_id,quantity,unit_price,discount_percent
OITEM002744,ORD003173,PROD0060,1,4147.53,13.6
OITEM002745,ORD001547,PROD0119,1,1820.9,46.4
OITEM002746,ORD001872,PROD0076,1,584.75,23.6
OITEM002747,ORD001872,PROD0087,1,12753.26,25.6
OITEM002748,ORD001872,PROD0131,2,3028.49,40.0
OITEM002749,ORD002495,PROD0135,1,2801.18,40.7
OITEM002750,ORD003081,PROD0102,2,11897.45,41.0
OITEM002751,ORD003081,PROD0121,2,3402.34,30.8
OITEM002752,ORD000199,PROD0068,3,3558.58,24.7
OITEM002753,ORD003075,PROD0064,1,593.48,9.4
OITEM002754,ORD003075,PROD0135,1,2952.56,40.9
OITEM002755,ORD003075,PROD0084,1,2343.16,31.6
OITEM002756,ORD003075,PROD0111,5,3686.88,47.4
OITEM002757,ORD001647,PROD0114,2,14389.36,37.6
OITEM002758,ORD001647,PROD0041,2,5418.74,24.3
OITEM002759,ORD002937,PROD0035,3,23017.23,8.4
OITEM002760,ORD002937,PROD0042,1,5389.63,26.1
OITEM002761,ORD002672,PROD0119,1,1877.96,31.4
OITEM002762,ORD002672,PROD0050,1,4368.63,15.0
OITEM002763,ORD002672,PROD0064,2,586.78,17.4
OITEM002764,ORD001684,PROD0166,3,107.31,13.9
OITEM002765,ORD001684,PROD0173,3,159.28,19.7
OITEM002766,ORD001684,PROD0041,1,5300.64,43.2
OITEM002767,ORD001144,PROD0166,1,110.74,19.7
OITEM002768,ORD001439,PROD0120,4,3047.38,27.1
OITEM002769,ORD003068,PROD0084,1,2221.51,43.8
OITEM002770,ORD003068,PROD0144,2,1132.19,32.5
OITEM002771,ORD002668,PROD0066,1,817.44,37.5
OITEM002772,ORD002668,PROD0011,1,15164.77,7.8
OITEM002773,ORD002155,PROD0121,4,3204.61,24.9
OITEM002774,ORD002155,PROD0047,4,3122.11,48.8
OITEM002775,ORD001379,PROD0066,1,819.55,47.9
OITEM002776,ORD001379,PROD0183,2,995.24,8.7
OITEM002777,ORD001379,PROD0155,5,11683.79,27.5
OITEM002778,ORD001080,PROD0166,1,104.94,21.9
OITEM002779,ORD002976,PROD0066,1,769.83,33.8
OITEM002780,ORD000280,PROD0112,5,6487.48,20.7
OITEM002781,ORD000280,PROD0066,2,776.25,39.9
OITEM002782,ORD000280,PROD0040,2,2852.34,37.2
OITEM002783,ORD000662,PROD0044,1,788.13,36.4
OITEM002784,ORD000662,PROD0200,1,3764.1,27.0
OITEM002785,ORD000662,PROD0076,1,576.63,47.1
OITEM002786,ORD000662,PROD0132,1,200.55,12.0
OITEM002787,ORD002162,PROD0066,1,770.99,40.1
OITEM002788,ORD002162,PROD0111,1,3672.32,7.1
OITEM002789,ORD002090,PROD0046,2,2516.48,44.5
OITEM002790,ORD002090,PROD0173,1,165.43,24.5
OITEM002791,ORD002090,PROD0104,2,12191.13,16.1
OITEM002792,ORD002394,PROD0052,1,2710.42,34.6
OITEM002793,ORD000813,PROD0075,1,2354.73,7.9
OITEM002794,ORD001216,PROD0031,2,5525.42,7.9
OITEM002795,ORD000909,PROD0064,1,580.55,26.7
OITEM002796,ORD001935,PROD0034,3,20398.43,47.5
OITEM002797,ORD001303,PROD0133,4,3299.83,16.4
OITEM002798,ORD002069,PROD0024,2,21498.03,43.8
OITEM002799,ORD002069,PROD0121,1,3202.4,10.3
OITEM002800,ORD000125,PROD0068,3,3423.41,11.7
OITEM002801,ORD001315,PROD0166,1,112.67,41.8
OITEM002802,ORD001315,PROD0172,4,980.25,36.9
OITEM002803,ORD001860,PROD0026,1,39746.45,47.3
OITEM002804,ORD001860,PROD0119,2,1719.89,36.2
OITEM002805,ORD001860,PROD0161,1,15128.67,40.3
OITEM002806,ORD000333,PROD0031,3,5486.3,31.4
OITEM002807,ORD001895,PROD0004,2,28516.4,34.3
OITEM002808,ORD002350,PROD0087,2,13008.66,47.0
OITEM002809,ORD002350,PROD0031,2,5576.6,18.4
OITEM002810,ORD002350,PROD0176,2,1275.66,23.4
OITEM002811,ORD002632,PROD0084,3,2234.41,42.8
OITEM002812,ORD002632,PROD0166,2,113.01,43.5
OITEM002813,ORD003143,PROD0031,1,5528.95,10.7
OITEM002814,ORD001628,PROD0040,2,2937.03,14.2
OITEM002815,ORD001456,PROD0064,1,589.39,20.6
OITEM002816,ORD001456,PROD0145,1,10637.52,48.9
OITEM002817,ORD001456,PROD0111,1,3674.89,33.3
OITEM002818,ORD002927,PROD0112,1,6584.8,37.5
OITEM002819,ORD000865,PROD0121,1,3150.48,49.1
OITEM002820,ORD002635,PROD0121,2,3270.82,32.7
OITEM002821,ORD002398,PROD0004,1,28869.13,23.6
OITEM002822,ORD002398,PROD0169,5,422.46,47.8
OITEM002823,ORD003199,PROD0040,1,2829.86,25.7
OITEM002824,ORD003199,PROD0172,1,1018.31,6.0
OITEM002825,ORD003199,PROD0166,1,105.53,17.7
OITEM002826,ORD003119,PROD0031,4,5557.22,38.3
OITEM002827,ORD003119,PROD0172,1,963.25,10.9
OITEM002828,ORD001267,PROD0066,2,813.08,26.0
OITEM002829,ORD001267,PROD0119,1,1821.19,44.8
OITEM002830,ORD001267,PROD0139,1,1572.01,46.4
OITEM002831,ORD001267,PROD0173,3,167.42,43.6
OITEM002832,ORD002052,PROD0024,1,22694.27,24.8
OITEM002833,ORD002052,PROD0061,5,1249.38,14.6
OITEM002834,ORD002052,PROD0166,2,106.08,15.9
OITEM002835,ORD000201,PROD0004,1,27013.99,23.5
OITEM002836,ORD000201,PROD0002,1,37901.14,48.9
OITEM002837,ORD000201,PROD0112,1,6358.27,7.1
OITEM002838,ORD000201,PROD0111,1,3635.03,18.6
OITEM002839,ORD002256,PROD0121,1,3263.66,28.7
OITEM002840,ORD002709,PROD0025,1,24855.82,49.7
OITEM002841,ORD002709,PROD0166,2,111.04,28.2
OITEM002842,ORD002709,PROD0119,4,1716.34,34.0
OITEM002843,ORD002192,PROD0006,2,19398.85,32.6
OITEM002844,ORD002639,PROD0066,1,794.11,17.7
OITEM002845,ORD002639,PROD0116,4,11611.35,37.6
OITEM002846,ORD001281,PROD0066,2,770.83,45.7
OITEM002847,ORD001281,PROD0166,1,106.56,36.3
OITEM002848,ORD001281,PROD0119,2,1888.15,17.8
OITEM002849,ORD001281,PROD0095,1,6938.99,43.3
OITEM002850,ORD003156,PROD0119,5,1829.82,31.1
OITEM002851,ORD003156,PROD0064,3,594.55,20.2
OITEM002852,ORD003156,PROD0175,1,487.52,39.6
OITEM002853,ORD000565,PROD0066,2,821.85,41.7
OITEM002854,ORD000565,PROD0121,1,3185.34,24.4
OITEM002855,ORD000565,PROD0119,1,1834.22,35.6
OITEM002856,ORD000565,PROD0135,3,2915.38,6.7
OITEM002857,ORD000372,PROD0121,3,3315.55,45.7
OITEM002858,ORD000372,PROD0176,1,1236.52,44.1
OITEM002859,ORD000968,PROD0084,5,2320.63,47.9
OITEM002860,ORD000968,PROD0132,1,202.57,9.9
OITEM002861,ORD002754,PROD0166,2,107.94,35.0
OITEM002862,ORD000418,PROD0047,5,2989.47,42.6
OITEM002863,ORD000418,PROD0066,3,791.21,20.6
OITEM002864,ORD000418,PROD0095,1,7194.92,39.8
OITEM002865,ORD002994,PROD0031,2,5293.64,8.3
OITEM002866,ORD002994,PROD0064,2,585.24,34.4
OITEM002867,ORD002852,PROD0047,2,3164.12,32.5
OITEM002868,ORD002852,PROD0119,1,1844.8,36.5
OITEM002869,ORD002482,PROD0004,3,27831.84,42.1
OITEM002870,ORD002482,PROD0166,4,113.75,25.1
OITEM002871,ORD002482,PROD0050,1,4454.78,20.8
OITEM002872,ORD000777,PROD0134,3,681.35,38.5
OITEM002873,ORD001157,PROD0121,1,3225.69,41.8
OITEM002874,ORD000792,PROD0166,2,110.04,6.7
OITEM002875,ORD000792,PROD0132,1,196.42,24.7
OITEM002876,ORD002102,PROD0193,2,5071.8,17.5
OITEM002877,ORD000192,PROD0066,1,808.58,28.3
OITEM002878,ORD001100,PROD0135,2,3028.17,35.1
OITEM002879,ORD001100,PROD0028,1,50728.25,15.4
OITEM002880,ORD001965,PROD0112,4,5991.01,41.8
OITEM002881,ORD001965,PROD0200,2,3889.65,31.1
OITEM002882,ORD001965,PROD0050,1,4604.07,40.1
OITEM002883,ORD001965,PROD0114,5,14676.49,42.3
OITEM002884,ORD001957,PROD0119,1,1851.63,27.7
OITEM002885,ORD001957,PROD0048,3,598.31,11.9
OITEM002886,ORD001957,PROD0112,1,6384.69,21.0
OITEM002887,ORD001957,PROD0132,1,215.25,9.3
OITEM002888,ORD001260,PROD0112,1,6369.15,36.1
OITEM002889,ORD000693,PROD0166,5,112.93,47.1
OITEM002890,ORD002952,PROD0078,1,4943.48,19.1
OITEM002891,ORD002073,PROD0095,1,7031.36,6.2
OITEM002892,ORD002308,PROD0005,2,5550.32,24.6
OITEM002893,ORD002308,PROD0191,1,4040.11,28.3
OITEM002894,ORD000860,PROD0133,1,3166.04,25.6
OITEM002895,ORD000860,PROD0025,1,24935.93,38.4
OITEM002896,ORD000860,PROD0050,3,4466.44,14.7
OITEM002897,ORD002859,PROD0166,5,107.78,40.1
OITEM002898,ORD002859,PROD0047,2,2964.55,23.2
OITEM002899,ORD000458,PROD0068,3,3597.23,44.3
OITEM002900,ORD000458,PROD0064,3,556.2,16.5
OITEM002901,ORD001308,PROD0170,1,121.47,12.2
OITEM002902,ORD002210,PROD0135,3,3031.28,38.7
OITEM002903,ORD002210,PROD0200,1,3954.16,46.8
OITEM002904,ORD001884,PROD0173,2,160.49,38.1
OITEM002905,ORD000462,PROD0135,1,2857.02,15.0
OITEM002906,ORD000462,PROD0074,4,583.86,46.1
OITEM002907,ORD000462,PROD0118,1,541.12,16.0
OITEM002908,ORD000462,PROD0068,1,3448.84,22.5
OITEM002909,ORD002506,PROD0119,2,1773.12,42.2
OITEM002910,ORD002506,PROD0116,1,11967.59,18.3
OITEM002911,ORD003022,PROD0099,1,952.52,14.9
OITEM002912,ORD002502,PROD0011,1,15302.73,44.1
OITEM002913,ORD002502,PROD0118,1,576.05,34.9
OITEM002914,ORD002049,PROD0102,1,11874.73,22.9
OITEM002915,ORD002049,PROD0084,3,2200.08,46.2
OITEM002916,ORD001451,PROD0150,5,18215.61,5.3
OITEM002917,ORD001451,PROD0194,2,9295.17,46.3
OITEM002918,ORD001451,PROD0130,3,3935.55,47.6
OITEM002919,ORD002886,PROD0003,1,33241.66,25.3
OITEM002920,ORD002886,PROD0004,4,27676.64,21.2
OITEM002921,ORD002014,PROD0171,2,39.25,19.8
OITEM002922,ORD002014,PROD0112,1,6030.54,10.9
OITEM002923,ORD002014,PROD0095,1,6851.4,33.7
OITEM002924,ORD001903,PROD0128,1,1069.42,43.1
OITEM002925,ORD001903,PROD0173,1,174.39,5.4
OITEM002926,ORD001903,PROD0142,1,3343.47,5.4
OITEM002927,ORD001903,PROD0133,1,3325.15,35.8
OITEM002928,ORD000216,PROD0116,3,11917.65,25.2
OITEM002929,ORD000216,PROD0112,1,6068.84,26.3
OITEM002930,ORD000216,PROD0065,2,3666.81,26.2
OITEM002931,ORD002915,PROD0112,1,6535.62,36.0
OITEM002932,ORD001741,PROD0135,2,3076.71,43.1
OITEM002933,ORD001741,PROD0036,2,5465.2,40.1
OITEM002934,ORD000910,PROD0074,1,590.19,38.1
OITEM002935,ORD001490,PROD0047,1,3080.17,48.7
OITEM002936,ORD001724,PROD0120,3,2989.96,13.8
OITEM002937,ORD001724,PROD0160,2,14426.29,37.1
OITEM002938,ORD001724,PROD0166,1,104.32,32.4
OITEM002939,ORD001808,PROD0138,1,1765.96,11.6
OITEM002940,ORD002744,PROD0095,1,6873.53,9.9
OITEM002941,ORD002744,PROD0046,2,2569.3,30.9
OITEM002942,ORD001060,PROD0031,2,5439.97,37.8
OITEM002943,ORD001060,PROD0087,1,13146.15,36.3
OITEM002944,ORD001060,PROD0119,5,1842.7,36.2
OITEM002945,ORD002187,PROD0112,3,6592.17,32.6
OITEM002946,ORD002187,PROD0166,2,104.85,36.9
OITEM002947,ORD000369,PROD0031,1,5485.02,35.8
OITEM002948,ORD000369,PROD0121,1,3179.73,33.5
OITEM002949,ORD000369,PROD0066,2,762.16,46.7
OITEM002950,ORD001083,PROD0055,1,5040.11,23.3
OITEM002951,ORD001083,PROD0155,3,11809.54,23.5
OITEM002952,ORD001083,PROD0067,2,2172.03,48.9
OITEM002953,ORD001083,PROD0170,1,127.37,37.6
OITEM002954,ORD002555,PROD0168,1,669.53,12.6
OITEM002955,ORD002555,PROD0024,2,21815.25,27.4
OITEM002956,ORD002555,PROD0066,1,805.96,44.4
OITEM002957,ORD002012,PROD0119,1,1733.55,19.6
OITEM002958,ORD002012,PROD0166,1,110.4,33.7
OITEM002959,ORD002012,PROD0031,3,5274.99,33.5
OITEM002960,ORD002012,PROD0150,1,17263.6,43.1
OITEM002961,ORD000332,PROD0116,1,12335.46,18.2
OITEM002962,ORD003179,PROD0050,1,4194.12,19.4
OITEM002963,ORD003179,PROD0064,2,602.65,40.4
OITEM002964,ORD002636,PROD0031,2,5514.03,13.6
OITEM002965,ORD003148,PROD0116,1,12572.07,31.9
OITEM002966,ORD001579,PROD0192,2,864.48,39.3
OITEM002967,ORD001579,PROD0152,3,9269.66,45.7
OITEM002968,ORD000374,PROD0031,1,5504.33,7.6
OITEM002969,ORD000342,PROD0161,2,15158.93,5.2
OITEM002970,ORD002370,PROD0066,3,759.81,43.9
OITEM002971,ORD001536,PROD0060,1,3842.52,28.2
OITEM002972,ORD001536,PROD0114,1,14900.11,18.4
OITEM002973,ORD001048,PROD0086,1,9000.96,40.6
OITEM002974,ORD001048,PROD0175,1,450.03,40.3
OITEM002975,ORD001048,PROD0197,1,7748.2,34.3
OITEM002976,ORD002294,PROD0031,1,5196.88,39.4
OITEM002977,ORD002294,PROD0064,2,588.36,5.3
OITEM002978,ORD001455,PROD0051,1,4935.78,23.5
OITEM002979,ORD001264,PROD0135,2,3031.37,9.0
OITEM002980,ORD001937,PROD0184,1,1136.63,19.5
OITEM002981,ORD001937,PROD0048,1,613.26,23.0
OITEM002982,ORD001937,PROD0131,2,3100.85,15.9
OITEM002983,ORD002423,PROD0128,4,1063.42,30.5
OITEM002984,ORD002423,PROD0034,1,19352.1,28.3
OITEM002985,ORD000145,PROD0066,1,758.62,29.6
OITEM002986,ORD000145,PROD0121,3,3104.03,11.4
OITEM002987,ORD002430,PROD0075,1,2387.25,37.7
OITEM002988,ORD002430,PROD0078,2,4827.31,39.2
OITEM002989,ORD001743,PROD0119,1,1883.12,31.0
OITEM002990,ORD001743,PROD0144,1,1074.94,23.5
OITEM002991,ORD001226,PROD0112,4,6257.85,15.1
OITEM002992,ORD001226,PROD0133,1,3075.57,36.7
OITEM002993,ORD001226,PROD0004,1,27827.76,35.1
OITEM002994,ORD000541,PROD0135,1,2844.38,34.5
OITEM002995,ORD000431,PROD0145,1,9897.87,43.9
OITEM002996,ORD000431,PROD0132,4,213.54,8.4
OITEM002997,ORD000431,PROD0068,2,3548.45,37.0
OITEM002998,ORD001770,PROD0136,1,2930.17,5.5
OITEM002999,ORD001770,PROD0068,1,3482.52,19.5
OITEM003000,ORD001535,PROD0168,1,664.93,13.7
OITEM003001,ORD001535,PROD0166,1,114.62,13.2
OITEM003002,ORD000924,PROD0077,1,2710.61,45.2
OITEM003003,ORD000924,PROD0169,2,426.5,15.0
OITEM003004,ORD000924,PROD0063,5,2094.24,32.3
OITEM003005,ORD001350,PROD0095,3,7136.92,27.8
OITEM003006,ORD001350,PROD0116,1,12131.18,13.0
OITEM003007,ORD001350,PROD0086,1,9371.34,41.0
OITEM003008,ORD002130,PROD0145,3,10413.28,12.5
OITEM003009,ORD002130,PROD0174,3,414.27,17.2
OITEM003010,ORD001559,PROD0139,2,1535.87,18.7
OITEM003011,ORD001559,PROD0165,1,220.75,31.9
OITEM003012,ORD002400,PROD0042,1,5063.43,32.8
OITEM003013,ORD001818,PROD0006,1,20794.11,17.2
OITEM003014,ORD001818,PROD0024,1,21238.67,15.1
OITEM003015,ORD001818,PROD0095,2,6891.87,32.5
OITEM003016,ORD002001,PROD0121,4,3238.84,18.0
OITEM003017,ORD000343,PROD0133,1,3356.85,35.5
OITEM003018,ORD000343,PROD0051,1,4872.08,31.4
OITEM003019,ORD002217,PROD0112,2,6201.02,26.9
OITEM003020,ORD002627,PROD0121,1,3221.0,9.2
OITEM003021,ORD003029,PROD0051,1,5270.86,6.9
OITEM003022,ORD002403,PROD0024,1,22017.47,27.4
OITEM003023,ORD002221,PROD0150,1,17450.52,37.5
OITEM003024,ORD000049,PROD0145,1,10452.69,27.7
OITEM003025,ORD003028,PROD0125,1,2908.38,48.5
OITEM003026,ORD003028,PROD0171,4,36.71,25.0
OITEM003027,ORD003028,PROD0047,3,2901.26,16.3
OITEM003028,ORD003028,PROD0110,1,5616.0,34.7
OITEM003029,ORD002959,PROD0031,1,5141.7,13.8
OITEM003030,ORD002959,PROD0095,3,7031.72,28.0
OITEM003031,ORD002959,PROD0047,2,2896.56,40.9
OITEM003032,ORD002959,PROD0135,1,2838.2,13.5
OITEM003033,ORD002666,PROD0119,1,1757.04,48.5
OITEM003034,ORD002666,PROD0116,4,11839.17,31.1
OITEM003035,ORD001198,PROD0099,1,1030.71,43.9
OITEM003036,ORD001504,PROD0119,4,1864.16,26.9
OITEM003037,ORD000649,PROD0002,1,35670.12,17.6
OITEM003038,ORD000649,PROD0063,5,2076.85,35.1
OITEM003039,ORD001699,PROD0195,1,7171.16,34.1
OITEM003040,ORD002792,PROD0132,1,197.92,12.2
OITEM003041,ORD000003,PROD0128,2,1056.34,23.5
OITEM003042,ORD000003,PROD0121,2,3131.17,10.8
OITEM003043,ORD000003,PROD0118,3,548.82,34.7
OITEM003044,ORD002526,PROD0084,2,2280.92,28.0
OITEM003045,ORD002526,PROD0078,4,5051.22,23.6
OITEM003046,ORD000283,PROD0116,4,12244.34,40.1
OITEM003047,ORD000283,PROD0112,1,6459.96,21.1
OITEM003048,ORD000283,PROD0024,1,21241.29,31.1
OITEM003049,ORD000848,PROD0119,1,1791.11,9.3
OITEM003050,ORD003192,PROD0004,2,29343.9,5.7
OITEM003051,ORD003192,PROD0001,5,20885.15,41.4
OITEM003052,ORD003192,PROD0165,1,217.04,5.6
OITEM003053,ORD000637,PROD0119,5,1716.02,13.3
OITEM003054,ORD002246,PROD0040,2,2744.96,31.3
OITEM003055,ORD002246,PROD0116,3,11651.44,29.6
OITEM003056,ORD003055,PROD0172,5,964.65,26.9
OITEM003057,ORD003055,PROD0173,2,163.21,16.9
OITEM003058,ORD003055,PROD0024,3,22319.39,40.3
OITEM003059,ORD002075,PROD0078,1,4782.96,12.5
OITEM003060,ORD001141,PROD0112,1,6481.05,15.4
OITEM003061,ORD001141,PROD0116,3,12352.7,19.4
OITEM003062,ORD001925,PROD0035,4,24795.17,30.9
OITEM003063,ORD001925,PROD0066,3,808.86,48.1
OITEM003064,ORD000417,PROD0119,1,1725.05,40.6
OITEM003065,ORD000417,PROD0084,3,2306.57,7.3
OITEM003066,ORD000487,PROD0031,1,5559.83,39.1
OITEM003067,ORD000487,PROD0048,1,587.81,35.3
OITEM003068,ORD001406,PROD0066,2,758.3,48.7
OITEM003069,ORD001514,PROD0192,1,885.88,41.8
OITEM003070,ORD001514,PROD0166,1,105.98,47.7
OITEM003071,ORD001514,PROD0116,5,11551.3,37.8
OITEM003072,ORD001806,PROD0130,1,3910.55,39.7
OITEM003073,ORD000144,PROD0063,1,2051.38,37.7
OITEM003074,ORD000144,PROD0018,3,20923.95,16.3
OITEM003075,ORD000144,PROD0048,2,611.71,44.5
OITEM003076,ORD000943,PROD0068,1,3468.35,25.0
OITEM003077,ORD000943,PROD0166,1,112.58,31.4
OITEM003078,ORD002814,PROD0173,1,163.89,21.1
OITEM003079,ORD002814,PROD0064,2,589.66,39.2
OITEM003080,ORD000881,PROD0173,2,162.83,29.0
OITEM003081,ORD000881,PROD0087,1,13360.44,40.3
OITEM003082,ORD000881,PROD0193,2,5267.69,39.9
OITEM003083,ORD001208,PROD0048,2,643.73,30.3
OITEM003084,ORD002813,PROD0019,1,31361.19,14.5
OITEM003085,ORD002986,PROD0112,1,6334.1,31.4
OITEM003086,ORD002987,PROD0102,1,10966.24,26.4
OITEM003087,ORD002987,PROD0166,1,110.42,19.7
OITEM003088,ORD002987,PROD0173,1,169.96,48.6
OITEM003089,ORD003132,PROD0172,1,963.45,15.6
OITEM003090,ORD002081,PROD0002,4,35976.61,45.2
OITEM003091,ORD002081,PROD0121,2,3224.84,48.5
OITEM003092,ORD002081,PROD0166,1,114.74,43.1
OITEM003093,ORD002081,PROD0128,1,1057.33,12.4
OITEM003094,ORD002024,PROD0122,1,1998.52,23.1
OITEM003095,ORD000058,PROD0195,1,7691.43,46.1
OITEM003096,ORD000831,PROD0128,1,1129.03,35.6
OITEM003097,ORD000330,PROD0063,5,2130.36,25.4
OITEM003098,ORD001137,PROD0172,1,1004.46,49.7
OITEM003099,ORD001137,PROD0063,1,2168.11,32.8
OITEM003100,ORD001137,PROD0078,1,4625.82,46.9
OITEM003101,ORD001137,PROD0121,1,3375.03,28.9
OITEM003102,ORD002126,PROD0066,2,793.25,5.3
OITEM003103,ORD002126,PROD0024,1,20940.93,20.7
OITEM003104,ORD000234,PROD0065,1,3815.62,27.3
OITEM003105,ORD000234,PROD0064,2,602.13,37.3
OITEM003106,ORD000667,PROD0005,2,5792.69,10.0
OITEM003107,ORD002889,PROD0172,1,998.75,41.5
OITEM003108,ORD002889,PROD0048,2,634.53,21.4
OITEM003109,ORD002858,PROD0066,2,807.07,48.4
OITEM003110,ORD000008,PROD0121,1,3132.86,29.5
OITEM003111,ORD000008,PROD0116,1,12702.29,49.1
OITEM003112,ORD002240,PROD0060,1,3825.66,6.0
OITEM003113,ORD002240,PROD0047,5,3013.78,35.2
OITEM003114,ORD001531,PROD0031,3,5231.6,13.2
OITEM003115,ORD001531,PROD0102,2,11385.04,28.1
OITEM003116,ORD002576,PROD0052,1,2783.85,6.3
OITEM003117,ORD002576,PROD0068,5,3625.02,32.9
OITEM003118,ORD002576,PROD0145,1,10653.13,15.4
OITEM003119,ORD000381,PROD0121,3,3244.04,36.3
OITEM003120,ORD002258,PROD0112,1,6514.32,49.0
OITEM003121,ORD002258,PROD0084,2,2348.75,19.9
OITEM003122,ORD002258,PROD0064,1,560.1,7.3
OITEM003123,ORD002258,PROD0103,1,12816.2,37.3
OITEM003124,ORD001756,PROD0047,5,3044.02,36.3
OITEM003125,ORD002670,PROD0139,1,1626.47,43.6
OITEM003126,ORD002670,PROD0133,4,3162.54,17.6
OITEM003127,ORD001669,PROD0183,1,928.2,25.0
OITEM003128,ORD001669,PROD0035,1,24996.15,29.8
OITEM003129,ORD001669,PROD0192,5,901.46,40.3
OITEM003130,ORD001663,PROD0066,2,760.92,13.1
OITEM003131,ORD002443,PROD0166,2,107.56,22.9
OITEM003132,ORD000190,PROD0068,3,3502.94,19.6
OITEM003133,ORD002622,PROD0141,3,583.4,47.9
OITEM003134,ORD001176,PROD0081,1,5077.32,15.1
OITEM003135,ORD001176,PROD0161,1,15187.95,7.8
OITEM003136,ORD001176,PROD0112,4,6524.1,31.4
OITEM003137,ORD001569,PROD0047,1,2899.26,18.9
OITEM003138,ORD001569,PROD0170,1,116.46,7.7
OITEM003139,ORD001569,PROD0112,1,6114.37,49.7
OITEM003140,ORD000726,PROD0059,3,3795.98,22.4
OITEM003141,ORD000864,PROD0066,2,782.29,15.7
OITEM003142,ORD000864,PROD0047,1,3091.34,25.5
OITEM003143,ORD000864,PROD0121,2,3265.03,15.7
OITEM003144,ORD001592,PROD0132,1,209.57,12.1
OITEM003145,ORD001592,PROD0054,1,4559.41,24.3
OITEM003146,ORD001592,PROD0192,2,876.2,13.7
OITEM003147,ORD000936,PROD0066,1,802.76,22.4
OITEM003148,ORD000936,PROD0092,2,5630.78,20.0
OITEM003149,ORD000936,PROD0136,2,3095.53,11.6
OITEM003150,ORD002876,PROD0051,1,4995.56,27.8
OITEM003151,ORD001210,PROD0047,1,2982.81,35.8
OITEM003152,ORD001210,PROD0178,1,1301.6,38.6
OITEM003153,ORD001705,PROD0135,2,3027.47,39.2
OITEM003154,ORD001705,PROD0011,1,16584.52,8.0
OITEM003155,ORD001705,PROD0165,1,214.76,18.2
OITEM003156,ORD002612,PROD0066,1,818.35,45.5
OITEM003157,ORD002612,PROD0128,3,1033.37,42.3
OITEM003158,ORD000849,PROD0066,3,777.37,42.4
OITEM003159,ORD002154,PROD0119,1,1737.12,49.9
OITEM003160,ORD000787,PROD0178,5,1303.96,13.1
OITEM003161,ORD000038,PROD0004,2,28583.22,13.0
OITEM003162,ORD000499,PROD0066,1,760.39,21.7
OITEM003163,ORD000499,PROD0031,3,5533.98,24.9
OITEM003164,ORD000499,PROD0084,2,2288.6,20.3
OITEM003165,ORD002707,PROD0128,2,1091.41,22.3
OITEM003166,ORD002707,PROD0119,1,1868.7,44.8
OITEM003167,ORD002291,PROD0031,1,5399.35,41.7
OITEM003168,ORD002216,PROD0128,1,1058.01,22.5
OITEM003169,ORD001087,PROD0122,2,2093.8,46.9
OITEM003170,ORD001087,PROD0119,1,1733.33,19.0
OITEM003171,ORD000154,PROD0114,2,14585.61,38.5
OITEM003172,ORD002953,PROD0166,1,105.92,29.9
OITEM003173,ORD002953,PROD0031,2,5200.07,38.0
OITEM003174,ORD002953,PROD0066,1,754.84,45.1
OITEM003175,ORD002953,PROD0063,1,2118.98,16.4
OITEM003176,ORD002462,PROD0029,1,2509.06,18.2
OITEM003177,ORD002302,PROD0141,1,542.47,30.8
OITEM003178,ORD002657,PROD0064,3,563.1,48.8
OITEM003179,ORD001678,PROD0016,2,29462.48,29.9
OITEM003180,ORD002316,PROD0130,1,3899.35,18.9
OITEM003181,ORD002316,PROD0172,1,1003.35,32.5
OITEM003182,ORD002316,PROD0166,2,106.02,25.5
OITEM003183,ORD002832,PROD0059,3,3618.39,27.0
OITEM003184,ORD002832,PROD0087,1,12593.9,35.4
OITEM003185,ORD002990,PROD0196,1,9521.62,34.6
OITEM003186,ORD002086,PROD0161,5,15445.01,32.2
OITEM003187,ORD002367,PROD0024,1,22161.92,21.0
OITEM003188,ORD002367,PROD0066,2,774.07,20.5
OITEM003189,ORD002367,PROD0133,1,3165.13,23.4
OITEM003190,ORD002064,PROD0183,4,934.86,24.3
OITEM003191,ORD002649,PROD0052,2,2813.75,26.0
OITEM003192,ORD000221,PROD0173,1,175.65,32.6
OITEM003193,ORD001061,PROD0066,3,789.34,5.8
OITEM003194,ORD001061,PROD0024,3,22002.72,14.8
OITEM003195,ORD002018,PROD0136,1,2953.07,22.0
OITEM003196,ORD002563,PROD0166,1,110.76,29.0
OITEM003197,ORD001049,PROD0031,1,5156.16,7.2
OITEM003198,ORD001049,PROD0048,1,624.1,7.6
OITEM003199,ORD001049,PROD0183,4,966.88,24.2
OITEM003200,ORD001049,PROD0050,5,4323.25,28.9
OITEM003201,ORD003019,PROD0075,1,2254.71,24.7
OITEM003202,ORD002605,PROD0041,1,5245.43,7.6
OITEM003203,ORD000017,PROD0179,1,953.99,36.2
OITEM003204,ORD002273,PROD0133,2,3307.4,37.9
OITEM003205,ORD001658,PROD0133,1,3109.51,47.4
OITEM003206,ORD001799,PROD0186,1,1484.85,33.4
OITEM003207,ORD001799,PROD0028,1,49443.75,16.6
OITEM003208,ORD002841,PROD0043,1,1096.31,22.8
OITEM003209,ORD002841,PROD0166,1,114.71,9.6
OITEM003210,ORD001893,PROD0066,1,769.04,16.9
OITEM003211,ORD001893,PROD0132,2,205.17,39.3
OITEM003212,ORD002818,PROD0173,2,163.25,33.0
OITEM003213,ORD002818,PROD0063,2,2018.79,21.8
