order_id,customer_id,order_date,order_status,shipping_city,shipping_state,region
ORD002014,CUST00465,2024-12-09 09:08:00,Delivered,Pune,Maharashtra,West
ORD001903,CUST00351,2024-12-09 10:03:00,Delivered,Bengaluru,Karnataka,South
ORD000216,CUST00326,2024-12-09 10:45:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002915,CUST00034,2024-12-09 12:20:00,Cancelled,Kochi,Kerala,South
ORD001741,CUST00286,2024-12-09 16:26:00,Delivered,Gurugram,Haryana,North
ORD000910,CUST00495,2024-12-09 16:44:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001490,CUST00380,2024-12-09 17:30:00,Delivered,Chennai,Tamil Nadu,South
ORD001724,CUST00491,2024-12-09 20:56:00,Delivered,Surat,Gujarat,West
ORD001808,CUST00189,2024-12-10 08:42:00,Delivered,Guwahati,Assam,East
ORD002744,CUST00443,2024-12-10 10:16:00,Delivered,Nagpur,Maharashtra,West
ORD001060,CUST00365,2024-12-10 13:35:00,Delivered,Pune,Maharashtra,West
ORD002187,CUST00408,2024-12-10 19:01:00,Delivered,Thiruvananthapuram,Kerala,South
ORD000369,CUST00042,2024-12-10 19:05:00,Delivered,Patna,Bihar,East
ORD001083,CUST00022,2024-12-10 20:19:00,Returned,Bengaluru,Karnataka,South
ORD002555,CUST00396,2024-12-11 08:38:00,Pending,Surat,Gujarat,West
ORD002012,CUST00100,2024-12-11 13:33:00,Delivered,Hyderabad,Telangana,South
ORD000332,CUST00129,2024-12-11 14:05:00,Cancelled,Kochi,Kerala,South
ORD003179,CUST00362,2024-12-11 15:11:00,Delivered,Mysuru,Karnataka,South
ORD002636,CUST00474,2024-12-11 15:51:00,Delivered,Kochi,Kerala,South
ORD003148,CUST00217,2024-12-11 16:37:00,Cancelled,Pune,Maharashtra,West
ORD001579,CUST00244,2024-12-11 16:45:00,Pending,Coimbatore,Tamil Nadu,South
ORD000374,CUST00069,2024-12-11 18:00:00,Delivered,Pune,Maharashtra,West
ORD000342,CUST00094,2024-12-12 09:50:00,Delivered,Kolkata,West Bengal,East
ORD002370,CUST00476,2024-12-12 11:18:00,Delivered,Chennai,Tamil Nadu,South
ORD001536,CUST00222,2024-12-12 14:27:00,Cancelled,Kolkata,West Bengal,East
ORD001048,CUST00291,2024-12-12 20:40:00,Delivered,Bengaluru,Karnataka,South
ORD002294,CUST00370,2024-12-12 22:54:00,Delivered,Mumbai,Maharashtra,West
ORD001455,CUST00282,2024-12-13 08:05:00,Delivered,Bengaluru,Karnataka,South
ORD001264,CUST00111,2024-12-13 09:00:00,Delivered,Bhubaneswar,Odisha,East
ORD001937,CUST00173,2024-12-13 09:22:00,Delivered,Pune,Maharashtra,West
ORD002423,CUST00207,2024-12-13 10:12:00,Returned,Hyderabad,Telangana,South
ORD000145,CUST00022,2024-12-13 15:04:00,Delivered,Bengaluru,Karnataka,South
ORD002430,CUST00179,2024-12-13 17:06:00,Delivered,Hyderabad,Telangana,South
ORD001743,CUST00094,2024-12-13 21:33:00,Cancelled,Kolkata,West Bengal,East
ORD001226,CUST00143,2024-12-13 21:46:00,Pending,Kochi,Kerala,South
ORD000541,CUST00021,2024-12-14 08:00:00,Pending,Gurugram,Haryana,North
ORD000431,CUST00135,2024-12-14 08:37:00,Delivered,Delhi,Delhi,North
ORD001770,CUST00128,2024-12-14 09:28:00,Delivered,Kolkata,West Bengal,East
ORD001535,CUST00425,2024-12-14 12:29:00,Delivered,Delhi,Delhi,North
ORD000924,CUST00452,2024-12-14 13:22:00,Returned,Bengaluru,Karnataka,South
ORD001350,CUST00112,2024-12-14 15:37:00,Cancelled,Guwahati,Assam,East
ORD002130,CUST00045,2024-12-14 18:09:00,Delivered,Bengaluru,Karnataka,South
ORD001559,CUST00084,2024-12-14 18:51:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002400,CUST00412,2024-12-14 19:33:00,Delivered,Lucknow,Uttar Pradesh,North
ORD001818,CUST00393,2024-12-14 20:34:00,Returned,Chennai,Tamil Nadu,South
ORD002001,CUST00292,2024-12-14 22:08:00,Delivered,Hyderabad,Telangana,South
ORD000343,CUST00365,2024-12-14 22:22:00,Delivered,Bhopal,Madhya Pradesh,Central
ORD002217,CUST00182,2024-12-15 08:59:00,Pending,Hyderabad,Telangana,South
ORD002627,CUST00428,2024-12-15 10:40:00,Delivered,Mumbai,Maharashtra,West
ORD003029,CUST00055,2024-12-15 11:00:00,Delivered,Kochi,Kerala,South
ORD002403,CUST00137,2024-12-15 11:18:00,Delivered,Nagpur,Maharashtra,West
ORD002221,CUST00204,2024-12-15 15:22:00,Pending,Bhopal,Madhya Pradesh,Central
ORD000049,CUST00477,2024-12-15 20:34:00,Returned,Jaipur,Rajasthan,North
ORD003028,CUST00259,2024-12-15 22:02:00,Delivered,Jaipur,Rajasthan,North
ORD002959,CUST00278,2024-12-16 08:35:00,Cancelled,Chandigarh,Punjab,North
ORD002666,CUST00485,2024-12-16 08:45:00,Delivered,Bhubaneswar,Odisha,East
ORD001198,CUST00428,2024-12-16 10:20:00,Delivered,Mysuru,Karnataka,South
ORD001504,CUST00217,2024-12-16 14:17:00,Delivered,Pune,Maharashtra,West
ORD000649,CUST00018,2024-12-16 14:51:00,Delivered,Jaipur,Rajasthan,North
ORD001699,CUST00129,2024-12-16 17:46:00,Returned,Kochi,Kerala,South
ORD002792,CUST00017,2024-12-16 18:29:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000003,CUST00227,2024-12-16 19:46:00,Delivered,Gurugram,Haryana,North
ORD002526,CUST00380,2024-12-17 11:39:00,Returned,Gurugram,Haryana,North
ORD000283,CUST00078,2024-12-17 14:19:00,Pending,Mysuru,Karnataka,South
ORD000848,CUST00148,2024-12-17 15:35:00,Delivered,Ahmedabad,Gujarat,West
ORD003192,CUST00163,2024-12-17 18:03:00,Delivered,Bengaluru,Karnataka,South
ORD000637,CUST00439,2024-12-17 18:20:00,Delivered,Hyderabad,Telangana,South
ORD002246,CUST00106,2024-12-17 19:47:00,Delivered,Chennai,Tamil Nadu,South
ORD003055,CUST00029,2024-12-17 22:19:00,Delivered,Delhi,Delhi,North
ORD002075,CUST00101,2024-12-18 09:38:00,Delivered,Chennai,Tamil Nadu,South
ORD001141,CUST00196,2024-12-18 11:35:00,Delivered,Bengaluru,Karnataka,South
ORD001925,CUST00485,2024-12-18 14:22:00,Delivered,Bhubaneswar,Odisha,East
ORD000417,CUST00208,2024-12-18 14:40:00,Delivered,Mysuru,Karnataka,South
ORD000487,CUST00110,2024-12-18 15:51:00,Returned,Mumbai,Maharashtra,West
ORD001406,CUST00456,2024-12-18 17:01:00,Delivered,Chandigarh,Punjab,North
ORD001514,CUST00494,2024-12-18 17:47:00,Delivered,Indore,Madhya Pradesh,Central
ORD001806,CUST00170,2024-12-18 20:39:00,Cancelled,Bengaluru,Karnataka,South
ORD000144,CUST00138,2024-12-18 21:07:00,Delivered,Bengaluru,Karnataka,South
ORD000943,CUST00140,2024-12-18 21:56:00,Cancelled,Pune,Maharashtra,West
ORD002814,CUST00367,2024-12-18 22:00:00,Delivered,Mysuru,Karnataka,South
ORD000881,CUST00443,2024-12-19 10:35:00,Delivered,Nagpur,Maharashtra,West
ORD001208,CUST00106,2024-12-19 12:18:00,Delivered,Chennai,Tamil Nadu,South
ORD002813,CUST00126,2024-12-19 12:40:00,Delivered,Gurugram,Haryana,North
ORD002986,CUST00178,2024-12-19 13:35:00,Delivered,Chandigarh,Punjab,North
ORD002987,CUST00121,2024-12-19 13:41:00,Delivered,Chennai,Tamil Nadu,South
ORD003132,CUST00133,2024-12-19 15:13:00,Delivered,Mysuru,Karnataka,South
ORD002081,CUST00230,2024-12-19 16:40:00,Pending,Kochi,Kerala,South
ORD002024,CUST00029,2024-12-19 17:02:00,Pending,Delhi,Delhi,North
ORD000058,CUST00021,2024-12-19 17:44:00,Delivered,Gurugram,Haryana,North
ORD000831,CUST00100,2024-12-19 19:02:00,Pending,Hyderabad,Telangana,South
ORD000330,CUST00279,2024-12-19 20:28:00,Delivered,Chandigarh,Punjab,North
ORD001137,CUST00189,2024-12-19 21:01:00,Delivered,Guwahati,Assam,East
ORD002126,CUST00100,2024-12-19 22:27:00,Pending,Hyderabad,Telangana,South
ORD000234,CUST00455,2024-12-20 08:43:00,Delivered,Delhi,Delhi,North
ORD000667,CUST00150,2024-12-20 10:38:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002889,CUST00301,2024-12-20 13:04:00,Delivered,Lucknow,Uttar Pradesh,North
ORD002858,CUST00055,2024-12-20 15:24:00,Delivered,Kochi,Kerala,South
ORD000008,CUST00474,2024-12-20 15:31:00,Delivered,Kochi,Kerala,South
ORD002240,CUST00168,2024-12-20 19:50:00,Cancelled,Mysuru,Karnataka,South
ORD001531,CUST00045,2024-12-20 21:26:00,Delivered,Bengaluru,Karnataka,South
ORD002576,CUST00173,2024-12-20 21:54:00,Delivered,Pune,Maharashtra,West
ORD000381,CUST00456,2024-12-21 09:00:00,Delivered,Chandigarh,Punjab,North
ORD002258,CUST00089,2024-12-21 09:02:00,Delivered,Noida,Uttar Pradesh,North
ORD001756,CUST00395,2024-12-21 11:56:00,Delivered,Mumbai,Maharashtra,West
ORD002670,CUST00113,2024-12-21 12:45:00,Returned,Mumbai,Maharashtra,West
ORD001669,CUST00254,2024-12-21 13:16:00,Returned,Jaipur,Rajasthan,North
ORD001663,CUST00297,2024-12-21 14:05:00,Delivered,Nagpur,Maharashtra,West
ORD002443,CUST00051,2024-12-21 14:09:00,Delivered,Patna,Bihar,East
ORD000190,CUST00099,2024-12-21 15:32:00,Delivered,Jaipur,Rajasthan,North
ORD002622,CUST00195,2024-12-21 15:40:00,Returned,Pune,Maharashtra,West
ORD001176,CUST00487,2024-12-21 20:11:00,Delivered,Raipur,Chhattisgarh,Central
ORD001569,CUST00388,2024-12-21 21:49:00,Delivered,Pune,Maharashtra,West
ORD000726,CUST00182,2024-12-22 08:44:00,Delivered,Hyderabad,Telangana,South
ORD000864,CUST00354,2024-12-22 09:02:00,Returned,Noida,Uttar Pradesh,North
ORD001592,CUST00416,2024-12-22 10:36:00,Delivered,Bengaluru,Karnataka,South
ORD000936,CUST00007,2024-12-22 10:44:00,Cancelled,Ahmedabad,Gujarat,West
ORD002876,CUST00354,2024-12-22 12:24:00,Cancelled,Noida,Uttar Pradesh,North
ORD001210,CUST00319,2024-12-22 12:49:00,Delivered,Chandigarh,Punjab,North
ORD001705,CUST00143,2024-12-22 14:01:00,Delivered,Kochi,Kerala,South
ORD002612,CUST00029,2024-12-22 14:46:00,Delivered,Delhi,Delhi,North
ORD000849,CUST00316,2024-12-22 15:12:00,Returned,Nagpur,Maharashtra,West
ORD002154,CUST00232,2024-12-23 09:17:00,Delivered,Thiruvananthapuram,Kerala,South
ORD000787,CUST00290,2024-12-23 09:41:00,Delivered,Chandigarh,Punjab,North
ORD000038,CUST00045,2024-12-23 11:37:00,Delivered,Bengaluru,Karnataka,South
ORD000499,CUST00228,2024-12-23 13:53:00,Returned,Kochi,Kerala,South
ORD002707,CUST00039,2024-12-23 15:03:00,Delivered,Surat,Gujarat,West
ORD002291,CUST00342,2024-12-23 17:06:00,Delivered,Kochi,Kerala,South
ORD002216,CUST00439,2024-12-23 19:59:00,Delivered,Hyderabad,Telangana,South
ORD001087,CUST00268,2024-12-24 09:00:00,Returned,Pune,Maharashtra,West
ORD000154,CUST00120,2024-12-24 09:08:00,Pending,Coimbatore,Tamil Nadu,South
ORD002953,CUST00137,2024-12-24 09:28:00,Delivered,Nagpur,Maharashtra,West
ORD002462,CUST00452,2024-12-24 10:11:00,Pending,Bengaluru,Karnataka,South
ORD002302,CUST00340,2024-12-24 12:27:00,Delivered,Kochi,Kerala,South
ORD002657,CUST00197,2024-12-24 13:23:00,Returned,Noida,Uttar Pradesh,North
ORD001678,CUST00005,2024-12-25 08:25:00,Delivered,Mumbai,Maharashtra,West
ORD002316,CUST00249,2024-12-25 08:38:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002832,CUST00021,2024-12-25 08:41:00,Cancelled,Gurugram,Haryana,North
ORD002990,CUST00197,2024-12-25 11:49:00,Delivered,Noida,Uttar Pradesh,North
ORD002086,CUST00055,2024-12-25 12:12:00,Delivered,Kochi,Kerala,South
ORD002367,CUST00450,2024-12-25 12:22:00,Cancelled,Pune,Maharashtra,West
ORD002064,CUST00406,2024-12-25 13:20:00,Delivered,Pune,Maharashtra,West
ORD002649,CUST00213,2024-12-25 14:32:00,Delivered,Hyderabad,Telangana,South
ORD000221,CUST00396,2024-12-25 17:03:00,Delivered,Surat,Gujarat,West
ORD001061,CUST00492,2024-12-25 17:43:00,Delivered,Ahmedabad,Gujarat,West
ORD002018,CUST00476,2024-12-26 10:38:00,Returned,Chennai,Tamil Nadu,South
ORD002563,CUST00470,2024-12-26 10:53:00,Delivered,Chennai,Tamil Nadu,South
ORD001049,CUST00149,2024-12-26 11:44:00,Delivered,Bengaluru,Karnataka,South
ORD003019,CUST00368,2024-12-27 08:52:00,Pending,Lucknow,Uttar Pradesh,North
ORD002605,CUST00283,2024-12-27 08:57:00,Delivered,Hyderabad,Telangana,South
ORD000017,CUST00192,2024-12-27 15:35:00,Delivered,Gurugram,Haryana,North
ORD002273,CUST00356,2024-12-27 18:57:00,Delivered,Bhubaneswar,Odisha,East
ORD001658,CUST00162,2024-12-28 13:39:00,Delivered,Mumbai,Maharashtra,West
ORD001799,CUST00397,2024-12-28 16:22:00,Delivered,Mumbai,Maharashtra,West
ORD002841,CUST00330,2024-12-28 20:42:00,Delivered,Bengaluru,Karnataka,South
ORD001893,CUST00044,2024-12-29 13:19:00,Delivered,Mysuru,Karnataka,South
ORD002818,CUST00423,2024-12-29 21:32:00,Delivered,Mumbai,Maharashtra,West
ORD002956,CUST00456,2024-12-29 21:39:00,Cancelled,Coimbatore,Tamil Nadu,South
ORD002013,CUST00443,2024-12-29 21:58:00,Delivered,Nagpur,Maharashtra,West
ORD001274,CUST00217,2024-12-30 09:39:00,Delivered,Pune,Maharashtra,West
ORD003158,CUST00126,2024-12-30 16:25:00,Delivered,Gurugram,Haryana,North
ORD002343,CUST00259,2024-12-30 18:17:00,Delivered,Jaipur,Rajasthan,North
ORD001038,CUST00465,2024-12-30 22:50:00,Cancelled,Pune,Maharashtra,West
ORD000430,CUST00361,2024-12-31 11:46:00,Delivered,Mysuru,Karnataka,South
ORD001692,CUST00291,2024-12-31 15:30:00,Delivered,Mysuru,Karnataka,South
ORD000543,CUST00179,2024-12-31 15:53:00,Delivered,Hyderabad,Telangana,South
ORD000492,CUST00370,2024-12-31 17:40:00,Delivered,Mumbai,Maharashtra,West
ORD002530,CUST00080,2024-12-31 20:50:00,Delivered,Ahmedabad,Gujarat,West
ORD000447,CUST00323,2025-01-01 08:35:00,Delivered,Bhubaneswar,Odisha,East
ORD002143,CUST00119,2025-01-01 10:52:00,Delivered,Chandigarh,Punjab,North
ORD002106,CUST00051,2025-01-01 13:25:00,Delivered,Patna,Bihar,East
ORD003063,CUST00283,2025-01-01 14:45:00,Delivered,Bengaluru,Karnataka,South
ORD001041,CUST00138,2025-01-01 17:36:00,Delivered,Bengaluru,Karnataka,South
ORD000628,CUST00207,2025-01-01 18:15:00,Returned,Hyderabad,Telangana,South
ORD002413,CUST00448,2025-01-02 08:34:00,Cancelled,Coimbatore,Tamil Nadu,South
ORD002783,CUST00127,2025-01-02 09:18:00,Delivered,Jaipur,Rajasthan,North
ORD002271,CUST00051,2025-01-02 12:08:00,Pending,Patna,Bihar,East
ORD000293,CUST00487,2025-01-02 12:13:00,Delivered,Raipur,Chhattisgarh,Central
ORD001172,CUST00201,2025-01-02 12:16:00,Delivered,Pune,Maharashtra,West
ORD000983,CUST00267,2025-01-02 15:55:00,Returned,Ahmedabad,Gujarat,West
ORD001032,CUST00348,2025-01-02 21:35:00,Delivered,Thiruvananthapuram,Kerala,South
ORD003141,CUST00172,2025-01-02 22:12:00,Delivered,Kolkata,West Bengal,East
ORD001376,CUST00323,2025-01-03 08:05:00,Delivered,Bhubaneswar,Odisha,East
ORD002007,CUST00209,2025-01-03 09:10:00,Delivered,Nagpur,Maharashtra,West
ORD001110,CUST00036,2025-01-03 09:25:00,Cancelled,Pune,Maharashtra,West
ORD000339,CUST00143,2025-01-03 09:26:00,Delivered,Kochi,Kerala,South
ORD001497,CUST00066,2025-01-03 09:27:00,Delivered,Delhi,Delhi,North
ORD001191,CUST00487,2025-01-03 09:58:00,Delivered,Raipur,Chhattisgarh,Central
ORD003060,CUST00148,2025-01-03 14:28:00,Delivered,Ahmedabad,Gujarat,West
ORD001195,CUST00134,2025-01-03 14:29:00,Pending,Mumbai,Maharashtra,West
ORD000912,CUST00120,2025-01-03 20:38:00,Returned,Coimbatore,Tamil Nadu,South
ORD002205,CUST00051,2025-01-03 22:50:00,Delivered,Patna,Bihar,East
ORD001723,CUST00287,2025-01-04 12:21:00,Delivered,Nagpur,Maharashtra,West
ORD000716,CUST00485,2025-01-04 16:04:00,Delivered,Bhubaneswar,Odisha,East
ORD003009,CUST00249,2025-01-04 19:11:00,Pending,Thiruvananthapuram,Kerala,South
ORD000182,CUST00199,2025-01-04 19:11:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001572,CUST00371,2025-01-04 19:16:00,Delivered,Pune,Maharashtra,West
ORD001581,CUST00279,2025-01-04 20:20:00,Delivered,Chandigarh,Punjab,North
ORD000013,CUST00441,2025-01-04 20:40:00,Delivered,Chandigarh,Punjab,North
ORD000620,CUST00007,2025-01-04 21:32:00,Returned,Thiruvananthapuram,Kerala,South
ORD000685,CUST00396,2025-01-04 21:34:00,Delivered,Surat,Gujarat,West
ORD001680,CUST00491,2025-01-04 21:42:00,Pending,Surat,Gujarat,West
ORD001199,CUST00109,2025-01-05 08:53:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002101,CUST00018,2025-01-05 09:27:00,Pending,Jaipur,Rajasthan,North
ORD001840,CUST00159,2025-01-05 10:50:00,Delivered,Ahmedabad,Gujarat,West
ORD003120,CUST00331,2025-01-05 14:44:00,Delivered,Lucknow,Uttar Pradesh,North
ORD002265,CUST00167,2025-01-05 15:08:00,Returned,Bhubaneswar,Odisha,East
ORD002759,CUST00364,2025-01-05 18:09:00,Delivered,Patna,Bihar,East
ORD001503,CUST00007,2025-01-05 21:27:00,Returned,Ahmedabad,Gujarat,West
ORD002158,CUST00239,2025-01-06 08:06:00,Delivered,Hyderabad,Telangana,South
ORD001277,CUST00136,2025-01-06 11:07:00,Delivered,Mysuru,Karnataka,South
ORD001240,CUST00301,2025-01-06 16:41:00,Delivered,Lucknow,Uttar Pradesh,North
ORD000877,CUST00005,2025-01-06 18:11:00,Delivered,Mumbai,Maharashtra,West
ORD000941,CUST00179,2025-01-06 18:17:00,Cancelled,Hyderabad,Telangana,South
ORD000932,CUST00406,2025-01-06 20:07:00,Delivered,Pune,Maharashtra,West
ORD000130,CUST00468,2025-01-06 20:21:00,Cancelled,Gurugram,Haryana,North
ORD002243,CUST00282,2025-01-07 09:07:00,Delivered,Bengaluru,Karnataka,South
ORD001976,CUST00190,2025-01-07 09:22:00,Delivered,Mysuru,Karnataka,South
ORD001516,CUST00055,2025-01-07 09:36:00,Delivered,Kochi,Kerala,South
ORD002644,CUST00427,2025-01-07 09:57:00,Delivered,Ahmedabad,Gujarat,West
ORD000069,CUST00021,2025-01-07 14:29:00,Delivered,Gurugram,Haryana,North
ORD003096,CUST00244,2025-01-07 14:32:00,Pending,Bengaluru,Karnataka,South
ORD000434,CUST00051,2025-01-07 16:39:00,Delivered,Patna,Bihar,East
ORD000754,CUST00332,2025-01-07 18:14:00,Delivered,Kochi,Kerala,South
ORD000218,CUST00381,2025-01-07 22:23:00,Delivered,Pune,Maharashtra,West
ORD000593,CUST00199,2025-01-07 22:50:00,Pending,Chennai,Tamil Nadu,South
ORD001888,CUST00427,2025-01-08 12:58:00,Delivered,Surat,Gujarat,West
ORD002417,CUST00214,2025-01-08 16:13:00,Delivered,Mysuru,Karnataka,South
ORD000383,CUST00016,2025-01-08 17:38:00,Delivered,Ahmedabad,Gujarat,West
ORD000476,CUST00160,2025-01-08 18:55:00,Delivered,Jaipur,Rajasthan,North
ORD000533,CUST00172,2025-01-08 21:03:00,Cancelled,Kolkata,West Bengal,East
ORD001725,CUST00026,2025-01-09 10:54:00,Cancelled,Ahmedabad,Gujarat,West
ORD002947,CUST00310,2025-01-09 12:36:00,Cancelled,Jaipur,Rajasthan,North
ORD001719,CUST00271,2025-01-09 13:43:00,Delivered,Mumbai,Maharashtra,West
ORD000682,CUST00024,2025-01-09 14:41:00,Delivered,Hyderabad,Telangana,South
ORD001059,CUST00007,2025-01-09 16:19:00,Returned,Ahmedabad,Gujarat,West
ORD001546,CUST00260,2025-01-09 16:42:00,Returned,Bhopal,Madhya Pradesh,Central
ORD002112,CUST00145,2025-01-09 16:46:00,Delivered,Mumbai,Maharashtra,West
ORD000162,CUST00178,2025-01-09 20:57:00,Delivered,Kochi,Kerala,South
ORD000352,CUST00109,2025-01-09 21:14:00,Delivered,Delhi,Delhi,North
ORD001835,CUST00121,2025-01-10 08:17:00,Delivered,Chennai,Tamil Nadu,South
ORD000921,CUST00088,2025-01-10 12:49:00,Delivered,Thiruvananthapuram,Kerala,South
ORD003107,CUST00167,2025-01-10 13:09:00,Returned,Bhubaneswar,Odisha,East
ORD001811,CUST00343,2025-01-10 16:41:00,Delivered,Delhi,Delhi,North
ORD001764,CUST00420,2025-01-10 18:10:00,Delivered,Kolkata,West Bengal,East
ORD002638,CUST00406,2025-01-10 18:38:00,Delivered,Pune,Maharashtra,West
ORD000803,CUST00139,2025-01-10 20:27:00,Delivered,Chennai,Tamil Nadu,South
ORD002203,CUST00351,2025-01-11 11:54:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000570,CUST00406,2025-01-11 12:57:00,Cancelled,Pune,Maharashtra,West
ORD000656,CUST00346,2025-01-11 14:38:00,Returned,Thiruvananthapuram,Kerala,South
ORD001151,CUST00408,2025-01-11 14:38:00,Delivered,Thiruvananthapuram,Kerala,South
ORD000250,CUST00116,2025-01-11 15:26:00,Delivered,Thiruvananthapuram,Kerala,South
ORD002938,CUST00006,2025-01-11 16:29:00,Delivered,Indore,Madhya Pradesh,Central
ORD002575,CUST00008,2025-01-11 16:46:00,Delivered,Ahmedabad,Gujarat,West
ORD002846,CUST00126,2025-01-11 17:37:00,Delivered,Gurugram,Haryana,North
ORD001870,CUST00134,2025-01-11 20:45:00,Delivered,Mumbai,Maharashtra,West
ORD002026,CUST00310,2025-01-11 21:45:00,Delivered,Jaipur,Rajasthan,North
ORD001771,CUST00036,2025-01-12 08:29:00,Delivered,Pune,Maharashtra,West
ORD002080,CUST00292,2025-01-12 08:38:00,Returned,Hyderabad,Telangana,South
ORD000210,CUST00498,2025-01-12 10:00:00,Delivered,Gurugram,Haryana,North
ORD003150,CUST00136,2025-01-12 17:17:00,Pending,Mysuru,Karnataka,South
ORD002172,CUST00495,2025-01-12 18:52:00,Delivered,Coimbatore,Tamil Nadu,South
ORD001035,CUST00146,2025-01-12 19:13:00,Returned,Thiruvananthapuram,Kerala,South
ORD002793,CUST00267,2025-01-12 20:56:00,Delivered,Ahmedabad,Gujarat,West
ORD001781,CUST00345,2025-01-12 22:08:00,Delivered,Hyderabad,Telangana,South
ORD000781,CUST00385,2025-01-13 08:08:00,Pending,Surat,Gujarat,West
ORD000048,CUST00356,2025-01-13 08:50:00,Delivered,Bhubaneswar,Odisha,East
ORD001862,CUST00073,2025-01-13 08:57:00,Cancelled,Surat,Gujarat,West
ORD000269,CUST00301,2025-01-13 10:31:00,Delivered,Lucknow,Uttar Pradesh,North
ORD001843,CUST00396,2025-01-13 17:18:00,Cancelled,Surat,Gujarat,West
ORD000328,CUST00138,2025-01-13 17:57:00,Delivered,Bengaluru,Karnataka,South
ORD003041,CUST00395,2025-01-13 19:20:00,Delivered,Mumbai,Maharashtra,West
ORD000597,CUST00278,2025-01-13 19:47:00,Pending,Chandigarh,Punjab,North
ORD002688,CUST00340,2025-01-14 09:01:00,Delivered,Thiruvananthapuram,Kerala,South
ORD001452,CUST00230,2025-01-14 09:48:00,Delivered,Kochi,Kerala,South
ORD002093,CUST00293,2025-01-14 11:13:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002933,CUST00004,2025-01-14 17:13:00,Pending,Noida,Uttar Pradesh,North
ORD000686,CUST00031,2025-01-14 17:17:00,Cancelled,Pune,Maharashtra,West
ORD000621,CUST00485,2025-01-14 17:37:00,Delivered,Bhubaneswar,Odisha,East
ORD001259,CUST00370,2025-01-15 12:09:00,Pending,Mumbai,Maharashtra,West
ORD002476,CUST00461,2025-01-15 21:14:00,Delivered,Thiruvananthapuram,Kerala,South
ORD001213,CUST00057,2025-01-16 08:24:00,Delivered,Surat,Gujarat,West
ORD002674,CUST00383,2025-01-16 08:51:00,Delivered,Pune,Maharashtra,West
ORD002226,CUST00150,2025-01-16 08:54:00,Cancelled,Coimbatore,Tamil Nadu,South
ORD001787,CUST00169,2025-01-16 10:32:00,Delivered,Jaipur,Rajasthan,North
ORD000995,CUST00455,2025-01-16 12:29:00,Delivered,Delhi,Delhi,North
ORD000354,CUST00058,2025-01-16 12:46:00,Delivered,Jaipur,Rajasthan,North
ORD001380,CUST00448,2025-01-16 13:25:00,Delivered,Coimbatore,Tamil Nadu,South
ORD000778,CUST00267,2025-01-16 14:17:00,Delivered,Ahmedabad,Gujarat,West
ORD002917,CUST00207,2025-01-16 19:39:00,Delivered,Hyderabad,Telangana,South
ORD001873,CUST00416,2025-01-17 08:12:00,Returned,Chandigarh,Punjab,North
ORD000295,CUST00067,2025-01-17 08:24:00,Delivered,Delhi,Delhi,North
ORD002810,CUST00222,2025-01-17 08:44:00,Delivered,Kolkata,West Bengal,East
ORD002046,CUST00343,2025-01-17 10:30:00,Delivered,Delhi,Delhi,North
ORD001539,CUST00233,2025-01-17 10:41:00,Delivered,Bhopal,Madhya Pradesh,Central
ORD000500,CUST00140,2025-01-17 12:35:00,Delivered,Pune,Maharashtra,West
ORD001846,CUST00136,2025-01-17 13:53:00,Returned,Mysuru,Karnataka,South
ORD002940,CUST00363,2025-01-17 14:29:00,Pending,Bhubaneswar,Odisha,East
ORD001330,CUST00019,2025-01-17 15:47:00,Pending,Mumbai,Maharashtra,West
ORD002181,CUST00342,2025-01-17 19:32:00,Delivered,Kochi,Kerala,South
ORD000544,CUST00073,2025-01-17 19:45:00,Cancelled,Surat,Gujarat,West
ORD000066,CUST00301,2025-01-17 21:21:00,Cancelled,Lucknow,Uttar Pradesh,North
ORD000800,CUST00456,2025-01-17 21:48:00,Delivered,Chandigarh,Punjab,North
ORD000718,CUST00301,2025-01-17 22:34:00,Returned,Lucknow,Uttar Pradesh,North
ORD000776,CUST00287,2025-01-18 13:14:00,Delivered,Nagpur,Maharashtra,West
ORD002981,CUST00143,2025-01-18 15:20:00,Delivered,Kochi,Kerala,South
ORD000730,CUST00029,2025-01-18 17:17:00,Delivered,Delhi,Delhi,North
ORD002656,CUST00108,2025-01-18 17:24:00,Delivered,Chandigarh,Punjab,North
ORD000830,CUST00356,2025-01-18 18:19:00,Delivered,Bhubaneswar,Odisha,East
ORD002025,CUST00086,2025-01-18 18:56:00,Delivered,Bengaluru,Karnataka,South
ORD000525,CUST00017,2025-01-18 19:40:00,Delivered,Coimbatore,Tamil Nadu,South
ORD002888,CUST00027,2025-01-18 19:53:00,Pending,Lucknow,Uttar Pradesh,North
ORD000228,CUST00447,2025-01-19 09:34:00,Delivered,Kochi,Kerala,South
ORD000456,CUST00121,2025-01-19 13:51:00,Cancelled,Chennai,Tamil Nadu,South
