cart_id,customer_id,product_id,cart_date,cart_status,quantity
CART002190,CUST00463,PROD0119,2024-10-06 13:39:00,Abandoned,1
CART002191,CUST00144,PROD0112,2024-10-27 23:50:00,Abandoned,2
CART002192,CUST00497,PROD0041,2024-06-11 08:26:00,Purchased,1
CART002193,CUST00285,PROD0047,2025-06-02 17:55:00,Purchased,1
CART002194,CUST00293,PROD0095,2025-07-12 22:05:00,Purchased,1
CART002195,CUST00356,PROD0121,2025-02-25 18:57:00,Abandoned,1
CART002196,CUST00007,PROD0128,2025-06-10 12:44:00,Abandoned,1
CART002197,CUST00207,PROD0042,2025-02-02 08:01:00,Abandoned,2
CART002198,CUST00329,PROD0066,2024-07-31 06:31:00,Purchased,2
CART002199,CUST00146,PROD0007,2025-01-17 21:08:00,Abandoned,1
CART002200,CUST00419,PROD0035,2024-11-22 07:30:00,Active,1
CART002201,CUST00341,PROD0118,2025-05-22 11:49:00,Active,1
CART002202,CUST00003,PROD0050,2025-08-31 06:06:00,Abandoned,1
CART002203,CUST00301,PROD0171,2024-06-09 23:39:00,Abandoned,1
CART002204,CUST00135,PROD0064,2024-09-20 21:35:00,Active,2
CART002205,CUST00172,PROD0024,2024-07-12 06:35:00,Purchased,1
CART002206,CUST00450,PROD0085,2025-07-18 18:46:00,Abandoned,2
CART002207,CUST00416,PROD0064,2024-10-08 12:07:00,Purchased,1
CART002208,CUST00195,PROD0112,2024-06-23 09:18:00,Abandoned,3
CART002209,CUST00023,PROD0047,2025-03-15 12:37:00,Active,1
CART002210,CUST00046,PROD0040,2024-06-27 15:50:00,Active,1
CART002211,CUST00129,PROD0112,2024-11-23 20:25:00,Purchased,1
CART002212,CUST00296,PROD0052,2024-07-28 16:41:00,Abandoned,2
CART002213,CUST00306,PROD0024,2025-08-08 10:47:00,Abandoned,1
CART002214,CUST00066,PROD0190,2024-11-03 11:24:00,Active,3
CART002215,CUST00045,PROD0041,2025-03-02 15:22:00,Active,1
CART002216,CUST00008,PROD0145,2024-08-16 18:13:00,Purchased,2
CART002217,CUST00199,PROD0166,2024-11-17 09:29:00,Purchased,1
CART002218,CUST00144,PROD0123,2024-10-21 15:00:00,Purchased,1
CART002219,CUST00032,PROD0024,2024-10-18 18:52:00,Abandoned,2
CART002220,CUST00100,PROD0066,2025-07-13 14:32:00,Active,1
CART002221,CUST00458,PROD0172,2024-06-28 08:42:00,Purchased,3
CART002222,CUST00021,PROD0173,2025-01-07 11:41:00,Abandoned,1
CART002223,CUST00351,PROD0166,2025-02-06 18:45:00,Abandoned,1
CART002224,CUST00049,PROD0144,2024-07-26 20:05:00,Abandoned,2
CART002225,CUST00249,PROD0075,2025-02-03 19:28:00,Active,2
CART002226,CUST00474,PROD0063,2025-07-31 06:26:00,Active,3
CART002227,CUST00400,PROD0166,2025-03-23 23:14:00,Purchased,1
CART002228,CUST00278,PROD0135,2025-07-28 16:14:00,Abandoned,1
CART002229,CUST00393,PROD0131,2024-10-11 09:02:00,Purchased,1
CART002230,CUST00370,PROD0053,2024-10-01 18:06:00,Purchased,1
CART002231,CUST00389,PROD0119,2025-07-04 17:50:00,Active,1
CART002232,CUST00120,PROD0121,2025-06-10 06:07:00,Abandoned,1
CART002233,CUST00005,PROD0128,2025-06-03 13:36:00,Abandoned,1
CART002234,CUST00021,PROD0113,2024-06-19 14:46:00,Abandoned,1
CART002235,CUST00008,PROD0051,2024-11-10 07:48:00,Active,1
CART002236,CUST00049,PROD0165,2024-06-18 08:12:00,Purchased,1
CART002237,CUST00401,PROD0031,2024-09-02 13:17:00,Abandoned,1
CART002238,CUST00143,PROD0103,2025-06-13 12:30:00,Active,1
CART002239,CUST00301,PROD0176,2024-06-25 19:53:00,Abandoned,1
CART002240,CUST00267,PROD0183,2024-09-17 12:43:00,Abandoned,1
CART002241,CUST00044,PROD0068,2024-06-20 23:50:00,Purchased,1
CART002242,CUST00267,PROD0192,2025-06-05 15:02:00,Abandoned,2
CART002243,CUST00109,PROD0027,2025-01-29 23:51:00,Active,1
CART002244,CUST00246,PROD0031,2024-12-14 14:05:00,Active,1
CART002245,CUST00197,PROD0024,2025-06-22 07:04:00,Abandoned,1
CART002246,CUST00472,PROD0166,2025-04-29 21:38:00,Purchased,3
CART002247,CUST00021,PROD0121,2025-06-19 07:04:00,Abandoned,1
CART002248,CUST00282,PROD0076,2024-11-23 23:05:00,Purchased,2
CART002249,CUST00255,PROD0028,2025-07-27 18:00:00,Abandoned,1
CART002250,CUST00448,PROD0190,2025-07-01 08:49:00,Purchased,1
CART002251,CUST00367,PROD0130,2024-11-29 07:54:00,Abandoned,1
CART002252,CUST00133,PROD0133,2025-02-11 11:57:00,Purchased,1
CART002253,CUST00321,PROD0138,2025-04-26 10:33:00,Abandoned,1
CART002254,CUST00163,PROD0063,2025-01-03 19:54:00,Abandoned,1
CART002255,CUST00376,PROD0031,2024-10-08 09:25:00,Abandoned,2
CART002256,CUST00021,PROD0125,2025-07-21 07:47:00,Purchased,1
CART002257,CUST00351,PROD0145,2024-09-18 07:15:00,Abandoned,1
CART002258,CUST00140,PROD0063,2024-08-31 10:07:00,Active,1
CART002259,CUST00393,PROD0166,2024-11-21 12:16:00,Abandoned,1
CART002260,CUST00340,PROD0140,2024-10-04 16:19:00,Abandoned,1
CART002261,CUST00253,PROD0092,2025-03-31 14:56:00,Purchased,1
CART002262,CUST00049,PROD0045,2025-07-11 07:13:00,Abandoned,1
CART002263,CUST00020,PROD0133,2025-03-18 12:04:00,Abandoned,1
CART002264,CUST00241,PROD0190,2024-07-22 07:44:00,Abandoned,1
CART002265,CUST00272,PROD0008,2024-11-16 09:31:00,Abandoned,2
CART002266,CUST00222,PROD0166,2025-02-22 09:13:00,Abandoned,2
CART002267,CUST00396,PROD0128,2025-04-27 18:03:00,Purchased,1
CART002268,CUST00263,PROD0119,2024-08-30 16:50:00,Abandoned,2
CART002269,CUST00143,PROD0116,2024-10-02 09:54:00,Active,1
CART002270,CUST00493,PROD0150,2025-02-07 08:50:00,Abandoned,1
CART002271,CUST00232,PROD0048,2024-10-29 09:13:00,Purchased,1
CART002272,CUST00476,PROD0084,2025-01-23 09:37:00,Active,3
CART002273,CUST00247,PROD0063,2024-11-08 15:59:00,Purchased,1
CART002274,CUST00352,PROD0066,2025-04-15 10:19:00,Abandoned,2
CART002275,CUST00149,PROD0031,2025-02-19 06:10:00,Abandoned,1
CART002276,CUST00253,PROD0121,2024-11-15 23:51:00,Abandoned,3
CART002277,CUST00183,PROD0066,2025-07-04 08:18:00,Purchased,1
CART002278,CUST00052,PROD0174,2024-09-10 09:08:00,Abandoned,1
CART002279,CUST00253,PROD0020,2025-02-08 20:54:00,Abandoned,1
CART002280,CUST00311,PROD0064,2025-07-13 15:20:00,Purchased,1
CART002281,CUST00310,PROD0177,2024-11-13 21:59:00,Active,1
CART002282,CUST00027,PROD0183,2025-05-05 08:49:00,Abandoned,2
CART002283,CUST00345,PROD0066,2024-07-23 12:27:00,Abandoned,3
CART002284,CUST00232,PROD0078,2025-01-19 22:23:00,Abandoned,1
CART002285,CUST00140,PROD0121,2024-07-14 18:18:00,Abandoned,1
CART002286,CUST00244,PROD0120,2024-08-28 12:38:00,Purchased,1
CART002287,CUST00485,PROD0011,2024-06-01 13:35:00,Purchased,1
CART002288,CUST00105,PROD0119,2025-07-08 07:58:00,Abandoned,1
CART002289,CUST00382,PROD0172,2024-08-29 21:19:00,Abandoned,1
CART002290,CUST00312,PROD0066,2025-04-21 09:42:00,Abandoned,2
CART002291,CUST00196,PROD0028,2024-06-05 09:50:00,Abandoned,1
CART002292,CUST00032,PROD0141,2024-10-26 15:10:00,Abandoned,1
CART002293,CUST00154,PROD0149,2025-07-06 10:07:00,Abandoned,2
CART002294,CUST00229,PROD0026,2024-11-05 15:56:00,Purchased,1
CART002295,CUST00487,PROD0119,2025-02-20 08:45:00,Abandoned,2
CART002296,CUST00276,PROD0119,2024-10-01 08:58:00,Abandoned,1
CART002297,CUST00354,PROD0166,2024-11-16 12:21:00,Purchased,1
CART002298,CUST00139,PROD0095,2024-09-10 19:38:00,Abandoned,2
CART002299,CUST00233,PROD0118,2024-06-16 19:42:00,Purchased,1
CART002300,CUST00098,PROD0074,2024-11-16 18:04:00,Abandoned,1
CART002301,CUST00109,PROD0166,2024-11-20 23:16:00,Abandoned,1
CART002302,CUST00294,PROD0119,2025-01-12 16:10:00,Abandoned,2
CART002303,CUST00400,PROD0084,2025-02-17 11:48:00,Abandoned,1
CART002304,CUST00039,PROD0105,2025-07-11 21:47:00,Abandoned,1
CART002305,CUST00329,PROD0040,2024-11-27 08:00:00,Purchased,1
CART002306,CUST00386,PROD0034,2025-01-04 17:18:00,Abandoned,2
CART002307,CUST00448,PROD0166,2024-11-06 08:59:00,Active,3
CART002308,CUST00396,PROD0166,2025-07-25 20:37:00,Abandoned,3
CART002309,CUST00113,PROD0031,2025-03-22 14:33:00,Abandoned,1
CART002310,CUST00148,PROD0128,2024-06-27 17:27:00,Abandoned,1
CART002311,CUST00160,PROD0047,2025-04-08 15:32:00,Abandoned,3
CART002312,CUST00326,PROD0121,2024-06-03 13:03:00,Purchased,1
CART002313,CUST00404,PROD0121,2024-09-22 17:06:00,Abandoned,2
CART002314,CUST00487,PROD0064,2024-09-09 16:27:00,Abandoned,1
CART002315,CUST00026,PROD0166,2025-07-23 17:42:00,Abandoned,1
CART002316,CUST00376,PROD0128,2024-11-07 12:23:00,Abandoned,1
CART002317,CUST00416,PROD0155,2024-07-05 22:18:00,Purchased,1
CART002318,CUST00182,PROD0135,2024-12-17 11:28:00,Abandoned,1
CART002319,CUST00348,PROD0102,2024-10-04 08:29:00,Purchased,2
CART002320,CUST00049,PROD0004,2024-08-02 18:25:00,Purchased,1
CART002321,CUST00254,PROD0120,2024-11-26 17:25:00,Abandoned,1
CART002322,CUST00055,PROD0112,2025-01-14 06:16:00,Abandoned,1
CART002323,CUST00105,PROD0025,2024-06-12 06:30:00,Purchased,1
CART002324,CUST00367,PROD0066,2024-06-12 07:05:00,Abandoned,1
CART002325,CUST00253,PROD0086,2024-07-18 14:07:00,Purchased,2
CART002326,CUST00340,PROD0077,2024-11-08 06:52:00,Abandoned,1
CART002327,CUST00370,PROD0119,2024-07-07 22:41:00,Abandoned,1
CART002328,CUST00452,PROD0095,2024-10-23 11:16:00,Purchased,1
CART002329,CUST00099,PROD0114,2025-03-09 22:28:00,Active,2
CART002330,CUST00343,PROD0074,2025-05-08 09:56:00,Purchased,2
CART002331,CUST00228,PROD0002,2025-07-02 06:40:00,Abandoned,1
CART002332,CUST00052,PROD0066,2024-11-07 19:34:00,Abandoned,2
CART002333,CUST00175,PROD0021,2025-02-17 07:43:00,Abandoned,1
CART002334,CUST00401,PROD0078,2024-07-07 09:31:00,Purchased,1
CART002335,CUST00051,PROD0004,2025-05-14 23:09:00,Purchased,1
CART002336,CUST00249,PROD0126,2024-11-13 21:26:00,Purchased,1
CART002337,CUST00121,PROD0047,2025-08-18 12:32:00,Active,2
CART002338,CUST00211,PROD0024,2024-07-20 09:07:00,Abandoned,2
CART002339,CUST00477,PROD0011,2025-07-15 11:08:00,Purchased,1
CART002340,CUST00103,PROD0030,2025-05-10 10:35:00,Purchased,1
CART002341,CUST00412,PROD0052,2025-03-15 11:11:00,Abandoned,1
CART002342,CUST00038,PROD0031,2025-06-01 10:18:00,Purchased,1
CART002343,CUST00074,PROD0074,2025-05-05 23:17:00,Abandoned,1
CART002344,CUST00459,PROD0172,2025-01-09 16:55:00,Purchased,1
CART002345,CUST00321,PROD0063,2024-11-03 22:12:00,Abandoned,1
CART002346,CUST00462,PROD0132,2024-06-20 15:02:00,Purchased,1
CART002347,CUST00153,PROD0156,2024-10-28 14:05:00,Purchased,1
CART002348,CUST00074,PROD0118,2024-10-15 23:17:00,Abandoned,1
CART002349,CUST00300,PROD0121,2025-08-22 09:14:00,Abandoned,1
CART002350,CUST00246,PROD0172,2025-06-10 09:45:00,Purchased,1
CART002351,CUST00244,PROD0176,2025-02-06 13:22:00,Active,2
CART002352,CUST00036,PROD0132,2024-10-06 06:52:00,Active,1
CART002353,CUST00426,PROD0128,2024-11-15 16:12:00,Abandoned,1
CART002354,CUST00095,PROD0004,2024-10-30 20:59:00,Purchased,1
CART002355,CUST00196,PROD0165,2024-07-20 11:49:00,Abandoned,1
CART002356,CUST00451,PROD0135,2024-06-23 22:37:00,Purchased,1
CART002357,CUST00338,PROD0068,2025-04-12 06:50:00,Abandoned,1
CART002358,CUST00490,PROD0128,2024-06-21 15:07:00,Abandoned,1
CART002359,CUST00272,PROD0034,2024-06-01 17:31:00,Abandoned,1
CART002360,CUST00249,PROD0121,2024-07-10 07:38:00,Active,1
CART002361,CUST00296,PROD0176,2025-06-15 20:33:00,Abandoned,3
CART002362,CUST00489,PROD0088,2024-12-11 06:08:00,Abandoned,1
CART002363,CUST00243,PROD0037,2025-03-10 06:54:00,Purchased,1
CART002364,CUST00113,PROD0049,2025-07-27 06:57:00,Abandoned,1
CART002365,CUST00448,PROD0031,2025-02-26 09:39:00,Abandoned,1
CART002366,CUST00143,PROD0200,2024-09-21 16:15:00,Abandoned,1
CART002367,CUST00283,PROD0133,2025-08-21 08:39:00,Abandoned,2
CART002368,CUST00271,PROD0081,2025-01-26 10:50:00,Active,1
CART002369,CUST00104,PROD0128,2024-09-07 22:48:00,Purchased,1
CART002370,CUST00123,PROD0066,2025-02-04 14:18:00,Abandoned,1
CART002371,CUST00007,PROD0031,2024-08-17 23:26:00,Abandoned,1
CART002372,CUST00382,PROD0095,2024-12-03 15:46:00,Abandoned,1
CART002373,CUST00356,PROD0002,2025-06-22 10:35:00,Purchased,3
CART002374,CUST00051,PROD0121,2024-06-01 11:05:00,Abandoned,1
CART002375,CUST00133,PROD0166,2025-02-27 22:43:00,Abandoned,1
CART002376,CUST00203,PROD0098,2024-10-19 13:01:00,Abandoned,2
CART002377,CUST00276,PROD0111,2024-12-01 13:48:00,Abandoned,3
CART002378,CUST00354,PROD0035,2024-11-23 21:58:00,Abandoned,1
CART002379,CUST00495,PROD0084,2024-06-30 06:43:00,Purchased,1
CART002380,CUST00146,PROD0119,2024-09-21 20:35:00,Abandoned,1
CART002381,CUST00044,PROD0064,2024-10-30 09:42:00,Purchased,2
CART002382,CUST00129,PROD0011,2025-05-16 09:14:00,Abandoned,2
CART002383,CUST00234,PROD0064,2025-05-10 20:16:00,Abandoned,1
CART002384,CUST00462,PROD0166,2025-01-06 18:38:00,Abandoned,1
CART002385,CUST00016,PROD0200,2025-05-04 06:20:00,Abandoned,1
CART002386,CUST00008,PROD0121,2025-08-24 23:20:00,Abandoned,2
CART002387,CUST00034,PROD0079,2024-07-18 21:50:00,Abandoned,2
CART002388,CUST00148,PROD0133,2024-07-07 15:44:00,Active,1
CART002389,CUST00332,PROD0166,2024-09-06 06:34:00,Active,1
CART002390,CUST00301,PROD0150,2025-02-12 14:11:00,Abandoned,1
CART002391,CUST00259,PROD0166,2025-06-27 06:53:00,Abandoned,1
CART002392,CUST00497,PROD0031,2024-12-07 19:36:00,Abandoned,2
CART002393,CUST00058,PROD0190,2024-10-31 07:44:00,Abandoned,1
CART002394,CUST00103,PROD0064,2025-01-19 17:57:00,Purchased,1
CART002395,CUST00093,PROD0155,2024-06-27 22:38:00,Abandoned,2
CART002396,CUST00129,PROD0112,2024-11-08 19:00:00,Abandoned,1
CART002397,CUST00394,PROD0196,2024-10-18 08:46:00,Purchased,1
CART002398,CUST00218,PROD0200,2025-06-01 18:21:00,Abandoned,1
CART002399,CUST00227,PROD0060,2025-04-30 20:15:00,Purchased,2
CART002400,CUST00487,PROD0119,2025-03-10 20:48:00,Abandoned,1
CART002401,CUST00293,PROD0066,2025-04-20 17:28:00,Purchased,1
CART002402,CUST00013,PROD0132,2025-07-24 08:25:00,Abandoned,1
CART002403,CUST00356,PROD0165,2024-11-02 10:28:00,Abandoned,1
CART002404,CUST00468,PROD0175,2024-11-24 08:59:00,Purchased,1
CART002405,CUST00448,PROD0131,2024-06-04 19:42:00,Abandoned,1
CART002406,CUST00494,PROD0014,2024-10-12 08:19:00,Abandoned,1
CART002407,CUST00087,PROD0053,2024-10-31 23:03:00,Purchased,1
CART002408,CUST00396,PROD0112,2024-10-10 17:14:00,Abandoned,1
CART002409,CUST00017,PROD0021,2025-04-08 06:32:00,Abandoned,1
CART002410,CUST00226,PROD0166,2024-11-04 12:30:00,Active,1
CART002411,CUST00439,PROD0166,2025-07-02 18:39:00,Abandoned,1
CART002412,CUST00480,PROD0160,2024-11-17 11:40:00,Abandoned,1
CART002413,CUST00051,PROD0118,2024-10-06 18:18:00,Abandoned,1
CART002414,CUST00052,PROD0068,2024-12-08 15:29:00,Active,1
CART002415,CUST00138,PROD0145,2024-12-27 21:55:00,Purchased,1
CART002416,CUST00129,PROD0156,2025-02-10 16:51:00,Purchased,2
CART002417,CUST00073,PROD0071,2024-07-19 23:18:00,Active,1
CART002418,CUST00179,PROD0168,2025-01-11 11:15:00,Active,1
CART002419,CUST00369,PROD0005,2024-11-04 10:57:00,Abandoned,1
CART002420,CUST00280,PROD0119,2024-09-12 11:13:00,Abandoned,1
CART002421,CUST00467,PROD0192,2024-10-20 22:00:00,Active,1
CART002422,CUST00113,PROD0068,2025-05-23 07:17:00,Purchased,1
CART002423,CUST00426,PROD0121,2025-02-13 20:45:00,Purchased,1
CART002424,CUST00370,PROD0192,2024-12-04 15:07:00,Active,1
CART002425,CUST00494,PROD0065,2024-11-15 16:21:00,Abandoned,1
CART002426,CUST00049,PROD0050,2025-01-07 18:38:00,Purchased,1
CART002427,CUST00292,PROD0119,2024-12-15 16:34:00,Abandoned,2
CART002428,CUST00469,PROD0063,2024-07-27 16:29:00,Abandoned,1
CART002429,CUST00012,PROD0166,2024-09-29 06:24:00,Purchased,1
CART002430,CUST00049,PROD0118,2024-06-17 21:36:00,Abandoned,2
CART002431,CUST00483,PROD0066,2024-10-05 06:10:00,Abandoned,1
CART002432,CUST00301,PROD0047,2025-05-29 11:23:00,Abandoned,1
CART002433,CUST00004,PROD0114,2024-07-20 07:15:00,Active,1
CART002434,CUST00078,PROD0158,2024-12-03 12:14:00,Abandoned,1
CART002435,CUST00088,PROD0035,2025-02-14 10:39:00,Abandoned,1
CART002436,CUST00175,PROD0105,2024-09-23 15:22:00,Purchased,2
CART002437,CUST00473,PROD0087,2025-07-18 13:54:00,Purchased,2
CART002438,CUST00074,PROD0047,2024-12-06 16:40:00,Abandoned,1
CART002439,CUST00152,PROD0066,2024-11-21 10:33:00,Abandoned,1
CART002440,CUST00035,PROD0132,2025-07-22 13:02:00,Abandoned,2
CART002441,CUST00092,PROD0028,2024-12-12 06:58:00,Purchased,3
CART002442,CUST00405,PROD0119,2024-08-01 19:25:00,Purchased,2
CART002443,CUST00400,PROD0173,2025-02-03 08:28:00,Purchased,1
CART002444,CUST00300,PROD0176,2025-02-12 09:31:00,Abandoned,1
CART002445,CUST00308,PROD0166,2025-01-15 11:38:00,Purchased,1
CART002446,CUST00359,PROD0125,2024-06-25 10:01:00,Abandoned,2
CART002447,CUST00189,PROD0176,2025-08-14 08:26:00,Abandoned,1
CART002448,CUST00491,PROD0066,2025-03-17 23:59:00,Active,1
CART002449,CUST00059,PROD0166,2025-07-08 11:57:00,Purchased,1
CART002450,CUST00150,PROD0095,2025-06-28 17:43:00,Abandoned,1
CART002451,CUST00136,PROD0142,2025-07-26 11:57:00,Abandoned,1
CART002452,CUST00396,PROD0121,2024-09-23 18:38:00,Purchased,2
CART002453,CUST00356,PROD0034,2024-12-18 21:54:00,Purchased,2
CART002454,CUST00092,PROD0096,2024-07-22 18:14:00,Purchased,1
CART002455,CUST00104,PROD0112,2024-07-31 17:48:00,Purchased,1
CART002456,CUST00129,PROD0135,2025-03-28 12:07:00,Purchased,1
CART002457,CUST00483,PROD0135,2025-02-05 11:32:00,Purchased,1
CART002458,CUST00084,PROD0183,2024-06-04 15:34:00,Active,1
CART002459,CUST00243,PROD0171,2024-11-07 17:00:00,Purchased,1
CART002460,CUST00367,PROD0020,2024-06-24 10:02:00,Abandoned,1
CART002461,CUST00060,PROD0002,2025-02-09 09:42:00,Abandoned,2
CART002462,CUST00485,PROD0088,2024-10-11 07:06:00,Abandoned,2
CART002463,CUST00423,PROD0120,2024-10-09 13:41:00,Abandoned,2
CART002464,CUST00084,PROD0019,2025-05-25 12:23:00,Abandoned,1
CART002465,CUST00119,PROD0128,2025-05-07 13:31:00,Abandoned,2
CART002466,CUST00132,PROD0010,2024-12-22 21:05:00,Abandoned,2
CART002467,CUST00100,PROD0084,2024-10-04 07:00:00,Purchased,1
CART002468,CUST00450,PROD0031,2025-05-07 06:11:00,Active,1
CART002469,CUST00129,PROD0176,2025-03-02 16:27:00,Purchased,1
CART002470,CUST00374,PROD0066,2025-01-13 18:09:00,Purchased,1
CART002471,CUST00414,PROD0119,2024-10-01 16:24:00,Active,2
CART002472,CUST00279,PROD0112,2024-06-15 14:44:00,Abandoned,2
CART002473,CUST00480,PROD0119,2024-11-24 08:32:00,Active,1
CART002474,CUST00128,PROD0119,2024-07-26 17:22:00,Abandoned,2
CART002475,CUST00082,PROD0135,2024-10-18 15:00:00,Active,1
CART002476,CUST00267,PROD0135,2025-04-13 20:37:00,Abandoned,1
CART002477,CUST00148,PROD0166,2025-04-11 10:14:00,Purchased,2
CART002478,CUST00128,PROD0145,2024-11-01 15:50:00,Active,1
CART002479,CUST00134,PROD0031,2024-11-18 17:46:00,Purchased,1
CART002480,CUST00213,PROD0133,2025-08-08 10:47:00,Purchased,1
CART002481,CUST00132,PROD0112,2024-08-18 08:24:00,Abandoned,1
CART002482,CUST00211,PROD0119,2025-06-06 20:29:00,Abandoned,3
CART002483,CUST00382,PROD0051,2025-04-26 08:18:00,Abandoned,1
CART002484,CUST00211,PROD0174,2025-03-29 18:18:00,Abandoned,1
CART002485,CUST00007,PROD0166,2025-05-23 15:53:00,Abandoned,1
CART002486,CUST00136,PROD0023,2024-06-22 20:00:00,Active,1
CART002487,CUST00088,PROD0173,2025-06-16 09:39:00,Abandoned,1
CART002488,CUST00173,PROD0066,2024-07-10 17:12:00,Active,1
CART002489,CUST00211,PROD0176,2025-07-18 09:58:00,Purchased,2
CART002490,CUST00303,PROD0166,2024-12-24 20:31:00,Abandoned,1
CART002491,CUST00338,PROD0173,2024-06-09 19:45:00,Abandoned,1
CART002492,CUST00127,PROD0029,2024-09-20 16:03:00,Abandoned,1
CART002493,CUST00473,PROD0166,2025-07-30 11:42:00,Abandoned,1
CART002494,CUST00013,PROD0031,2025-07-17 19:04:00,Purchased,1
CART002495,CUST00277,PROD0052,2024-06-09 06:50:00,Abandoned,1
CART002496,CUST00351,PROD0047,2024-09-22 11:35:00,Purchased,1
CART002497,CUST00323,PROD0099,2025-07-30 16:30:00,Abandoned,1
CART002498,CUST00095,PROD0116,2024-11-27 07:26:00,Abandoned,2
CART002499,CUST00469,PROD0166,2024-11-10 08:51:00,Active,1
CART002500,CUST00456,PROD0075,2025-05-09 07:09:00,Purchased,3
CART002501,CUST00278,PROD0105,2025-03-28 13:04:00,Active,1
CART002502,CUST00231,PROD0066,2024-08-14 09:25:00,Abandoned,1
CART002503,CUST00278,PROD0135,2025-06-29 23:43:00,Abandoned,1
CART002504,CUST00385,PROD0068,2025-02-13 06:24:00,Abandoned,2
CART002505,CUST00121,PROD0119,2024-12-08 21:40:00,Abandoned,2
CART002506,CUST00345,PROD0135,2024-10-13 12:21:00,Abandoned,2
CART002507,CUST00292,PROD0095,2024-11-07 10:09:00,Purchased,1
CART002508,CUST00005,PROD0046,2024-06-26 21:07:00,Abandoned,2
CART002509,CUST00430,PROD0166,2025-06-05 17:37:00,Purchased,1
CART002510,CUST00233,PROD0172,2025-05-03 08:55:00,Purchased,1
CART002511,CUST00217,PROD0004,2024-10-11 18:52:00,Abandoned,1
CART002512,CUST00448,PROD0121,2024-11-02 22:46:00,Abandoned,1
CART002513,CUST00405,PROD0066,2025-02-04 22:23:00,Abandoned,1
CART002514,CUST00228,PROD0009,2025-06-20 13:58:00,Abandoned,1
CART002515,CUST00106,PROD0066,2025-02-11 08:05:00,Abandoned,2
CART002516,CUST00032,PROD0018,2025-05-27 10:38:00,Abandoned,2
CART002517,CUST00412,PROD0128,2025-04-28 12:01:00,Purchased,1
CART002518,CUST00285,PROD0152,2024-08-19 06:47:00,Abandoned,1
CART002519,CUST00365,PROD0116,2025-03-17 20:53:00,Abandoned,1
CART002520,CUST00015,PROD0011,2025-07-29 13:36:00,Active,3
CART002521,CUST00101,PROD0035,2024-06-08 23:36:00,Active,1
CART002522,CUST00149,PROD0059,2025-05-26 10:55:00,Abandoned,2
CART002523,CUST00032,PROD0130,2024-12-26 08:13:00,Purchased,1
CART002524,CUST00363,PROD0026,2024-08-22 14:27:00,Abandoned,1
CART002525,CUST00472,PROD0130,2024-11-16 22:54:00,Abandoned,2
CART002526,CUST00104,PROD0173,2025-03-26 18:39:00,Purchased,1
CART002527,CUST00393,PROD0121,2025-07-05 10:30:00,Active,2
CART002528,CUST00095,PROD0059,2024-06-29 23:45:00,Abandoned,1
CART002529,CUST00153,PROD0011,2024-10-20 09:31:00,Abandoned,2
CART002530,CUST00418,PROD0004,2024-06-03 23:12:00,Active,1
CART002531,CUST00439,PROD0099,2025-08-21 21:26:00,Abandoned,2
CART002532,CUST00447,PROD0031,2024-12-05 08:56:00,Abandoned,3
CART002533,CUST00064,PROD0119,2024-10-28 12:58:00,Abandoned,1
CART002534,CUST00448,PROD0119,2025-05-02 10:02:00,Purchased,1
CART002535,CUST00249,PROD0145,2025-08-14 09:49:00,Abandoned,3
CART002536,CUST00390,PROD0111,2024-08-13 06:52:00,Abandoned,1
CART002537,CUST00110,PROD0066,2024-07-27 17:10:00,Active,1
CART002538,CUST00034,PROD0114,2024-07-25 19:25:00,Abandoned,2
CART002539,CUST00148,PROD0128,2025-07-03 11:27:00,Abandoned,1
CART002540,CUST00495,PROD0121,2024-06-23 13:55:00,Abandoned,1
CART002541,CUST00446,PROD0119,2024-10-13 08:51:00,Purchased,3
CART002542,CUST00388,PROD0133,2025-07-06 21:11:00,Abandoned,2
CART002543,CUST00134,PROD0119,2025-06-16 16:22:00,Purchased,1
CART002544,CUST00074,PROD0040,2024-09-01 13:31:00,Abandoned,1
CART002545,CUST00416,PROD0160,2024-08-06 18:20:00,Active,2
CART002546,CUST00303,PROD0064,2024-09-21 18:39:00,Abandoned,1
CART002547,CUST00356,PROD0066,2024-10-10 19:16:00,Abandoned,1
CART002548,CUST00455,PROD0135,2024-12-04 20:32:00,Abandoned,3
CART002549,CUST00136,PROD0128,2024-10-18 19:10:00,Purchased,1
CART002550,CUST00423,PROD0142,2024-10-15 14:52:00,Abandoned,1
CART002551,CUST00161,PROD0135,2024-07-14 15:45:00,Abandoned,1
CART002552,CUST00447,PROD0047,2025-06-24 09:01:00,Abandoned,1
CART002553,CUST00329,PROD0145,2024-11-25 19:40:00,Purchased,1
CART002554,CUST00462,PROD0005,2025-01-10 16:00:00,Abandoned,1
CART002555,CUST00217,PROD0116,2025-01-02 10:36:00,Abandoned,1
CART002556,CUST00333,PROD0004,2024-06-09 16:24:00,Abandoned,1
CART002557,CUST00259,PROD0064,2025-01-09 16:54:00,Purchased,1
CART002558,CUST00156,PROD0121,2025-08-06 10:52:00,Active,1
CART002559,CUST00388,PROD0061,2025-05-04 07:55:00,Abandoned,1
CART002560,CUST00311,PROD0166,2024-09-25 10:48:00,Abandoned,1
CART002561,CUST00033,PROD0133,2025-06-16 19:45:00,Abandoned,1
CART002562,CUST00161,PROD0124,2024-07-03 11:38:00,Purchased,1
CART002563,CUST00167,PROD0113,2024-12-06 16:44:00,Purchased,1
